GbGDiv results table from 'allMtub-MYCOBACT' records table.
Created at 16:55, on Tue 3 May, 2016
Software version: 0.9
Isolate records read from table: 7670

"Locus"	"Missing"	"Paralogous"	"CountNuc"	"CountAA"	"MinLength"	"MaxLength"	"AvgLength"	"NonVarNuc"	"NonVarAA"	"AllelicDiv"	"ADivNM"	"VSitesNuc"	"VSitesAA"	"RatioCount"	"RatioVS"
"MYCO001978"	1393	0	50	33	846	855	849.090909090909	799	252	0.0588865096359743	-0.00312004616489729	0.0589935760171305	0.109635974304068	0.66	1.85843920145191
"MYCO001979"	190	0	80	62	1443	1449	1446.04838709677	1366	424	0.0553231833138142	-0.00668337248705738	0.0553566449166221	0.120361385310354	0.775	2.17428974410645
"MYCO001980"	46	0	48	32	687	687	687	640	201	0.0698689956331878	0.00786243983231617	0.0684133915574964	0.122270742358079	0.666666666666667	1.78723404255319
"MYCO001982"	55	0	40	26	414	420	419.769230769231	381	116	0.0952904526296499	0.0332838968287783	0.0923584387025843	0.170973062122045	0.65	1.85119047619047
"MYCO001983"	2102	0	90	54	1650	1677	1676.5	1566	500	0.053683268714584	-0.00832328708628764	0.0659111243662392	0.105278854756934	0.6	1.5972850678733
"MYCO001984"	366	0	43	27	654	654	654	611	192	0.0657492354740061	0.00374267967313451	0.0657492354740061	0.119266055045872	0.627906976744186	1.81395348837209
"MYCO001985"	209	0	53	34	912	912	912	862	272	0.0581140350877193	-0.00389252071315231	0.0548245614035088	0.105263157894737	0.641509433962264	1.92
"MYCO001986"	81	0	46	27	600	600	600	555	173	0.0766666666666667	0.0146601108657951	0.075	0.135	0.58695652173913	1.8
"MYCO001987"	67	0	32	19	429	429	429	399	124	0.0745920745920746	0.012585518791203	0.0699300699300699	0.132867132867133	0.59375	1.9
"MYCO001988"	191	0	33	23	537	540	539.739130434783	503	156	0.0611406476558724	-0.000865908144999239	0.0680683099726122	0.13291445142581	0.696969696969697	1.95266272189348
"MYCO001989"	61	0	32	24	561	561	561	530	163	0.0570409982174688	-0.00496555758340279	0.0552584670231729	0.128342245989305	0.75	2.32258064516129
"MYCO001990"	6	0	16	9	342	342	342	327	106	0.0467836257309941	-0.0152229300698775	0.043859649122807	0.0701754385964912	0.5625	1.6
"MYCO001991"	9	0	19	14	345	345	345	327	101	0.0550724637681159	-0.00693409203275567	0.0521739130434783	0.121739130434783	0.736842105263158	2.33333333333333
"MYCO001992"	2424	0	109	76	2316	2316	2316	2206	697	0.0470639032815199	-0.0149426525193517	0.0474956822107081	0.0971502590673575	0.697247706422018	2.04545454545455
"MYCO001993"	1456	0	25	15	273	273	273	251	78	0.0915750915750916	0.02956853577422	0.0805860805860806	0.142857142857143	0.6	1.77272727272727
"MYCO001994"	1022	0	22	10	357	357	357	337	109	0.061624649859944	-0.000381905940927621	0.0560224089635854	0.0840336134453782	0.454545454545455	1.5
"MYCO001995"	1432	0	44	30	768	768	768	724	227	0.0572916666666667	-0.00471488913420493	0.0572916666666667	0.11328125	0.681818181818182	1.97727272727273
"MYCO001996"	1387	0	51	35	954	954	954	905	286	0.0534591194968553	-0.00854743630401626	0.0513626834381551	0.10062893081761	0.686274509803922	1.95918367346939
"MYCO001997"	3358	0	136	89	2715	2721	2718.03370786517	2586	796	0.0500361712242409	-0.0119703845766307	0.0485769206920077	0.121423699386123	0.654411764705882	2.49961705386774
"MYCO001998"	89	0	56	35	777	777	777	723	226	0.0720720720720721	0.0100655162712005	0.0694980694980695	0.127413127413127	0.625	1.83333333333333
"MYCO001999"	564	0	92	62	1323	1323	1323	1233	382	0.0695389266817838	0.00753237088091223	0.0680272108843537	0.133786848072562	0.673913043478261	1.96666666666667
"MYCO002000"	190	0	112	70	1605	1617	1613.91428571429	1497	466	0.0693964983093453	0.00738994250847373	0.0724414467045539	0.133782994317279	0.625	1.84677419354836
"MYCO002001"	41	0	62	38	753	753	753	693	214	0.0823373173970783	0.0203307615962067	0.0796812749003984	0.147410358565737	0.612903225806452	1.85
"MYCO002002"	72	0	41	28	783	783	783	744	234	0.0523627075351213	-0.00964384826575028	0.0498084291187739	0.103448275862069	0.682926829268293	2.07692307692308
"MYCO002003"	169	0	64	43	858	864	858.139534883721	796	245	0.074579945799458	0.0125733899985864	0.0724119241192413	0.14349593495935	0.671875	1.98166167664671
"MYCO002004"	267	0	80	47	1497	1497	1497	1419	456	0.053440213760855	-0.00856634204001656	0.0521042084168337	0.0861723446893788	0.5875	1.65384615384615
"MYCO002005"	29	0	43	25	885	888	887.88	847	273	0.0484299680136955	-0.0135765877871761	0.0460422579627878	0.0775780510879848	0.581395348837209	1.68493150684931
"MYCO002006"	384	0	248	169	3963	4002	3983.94674556213	3706	1165	0.0622498280822294	0.000243272281357817	0.0697666819647491	0.122729237308904	0.681451612903226	1.75913822834394
"MYCO002007"	11	0	12	8	345	345	345	334	107	0.0347826086956522	-0.0272239471052194	0.0318840579710145	0.0695652173913043	0.666666666666667	2.18181818181818
"MYCO002008"	48	0	85	53	1326	1326	1326	1241	390	0.0641025641025641	0.0020960083016925	0.0641025641025641	0.117647058823529	0.623529411764706	1.83529411764706
"MYCO002009"	11	0	15	10	243	243	243	229	71	0.0617283950617284	-0.000278160739143212	0.0576131687242798	0.123456790123457	0.666666666666667	2.14285714285714
"MYCO002010"	34	0	18	12	399	399	399	382	121	0.0451127819548872	-0.0168937738459844	0.0426065162907268	0.0902255639097744	0.666666666666667	2.11764705882353
"MYCO002011"	9	0	29	15	432	432	432	405	129	0.0671296296296296	0.00512307382875803	0.0625	0.104166666666667	0.517241379310345	1.66666666666667
"MYCO002012"	24	0	43	34	495	501	495.264705882353	456	137	0.0868222578537918	0.0248157020529202	0.0792802422946732	0.170140744699804	0.790697674418605	2.14606741573034
"MYCO002013"	715	0	26	16	477	480	479.8125	453	145	0.0541878337892406	-0.00781872201163101	0.0558812035951544	0.0933958577569363	0.615384615384615	1.67132867132867
"MYCO002014"	170	0	41	29	579	591	590.586206896552	544	167	0.0694225491913353	0.00741599339046369	0.0788812985344781	0.151690313540025	0.707317073170732	1.92301998519615
"MYCO002015"	2141	0	90	41	1257	1260	1257.07317073171	1188	381	0.0715948777648427	0.00958832196397108	0.0549476135040765	0.0907450523864979	0.455555555555556	1.65148305084743
"MYCO002016"	1811	0	28	23	576	579	576.130434782609	549	169	0.0486001056524036	-0.013406450148468	0.0470907856010872	0.119990944079692	0.821428571428571	2.54807692307691
"MYCO002017"	145	0	64	44	1029	1041	1040.72727272727	951	295	0.061495457721873	-0.000511098078998629	0.0862159329140437	0.149633123689725	0.6875	1.73556231003042
"MYCO002018"	216	0	31	14	720	720	720	691	226	0.0430555555555556	-0.018951000245316	0.0402777777777778	0.0583333333333333	0.451612903225806	1.44827586206897
"MYCO002019"	671	0	28	18	417	417	417	390	122	0.0671462829736211	0.0051397271727495	0.0647482014388489	0.122302158273381	0.642857142857143	1.88888888888889
"MYCO002020"	292	0	21	12	300	300	300	278	87	0.07	0.00799344419912839	0.0733333333333333	0.13	0.571428571428571	1.77272727272727
"MYCO002021"	177	0	20	13	306	306	306	288	89	0.065359477124183	0.0033529213233114	0.0588235294117647	0.127450980392157	0.65	2.16666666666667
"MYCO002022"	212	0	56	40	603	609	606	550	167	0.0924092409240924	0.0304026851232208	0.0924092409240924	0.173267326732673	0.714285714285714	1.875
"MYCO002023"	514	0	17	12	360	360	360	344	108	0.0472222222222222	-0.0147843335786494	0.0444444444444444	0.1	0.705882352941177	2.25
"MYCO002024"	7047	0	22	18	1548	1548	1548	1528	501	0.0142118863049096	-0.047794669495962	0.0129198966408269	0.0290697674418605	0.818181818181818	2.25
"MYCO002025"	174	0	67	46	999	999	999	935	290	0.0670670670670671	0.00506051126619546	0.0640640640640641	0.129129129129129	0.686567164179104	2.015625
"MYCO002026"	55	0	58	41	885	885	885	829	256	0.0655367231638418	0.00353016736297021	0.0632768361581921	0.132203389830508	0.706896551724138	2.08928571428571
"MYCO002027"	1786	0	66	43	1722	1722	1722	1656	532	0.0383275261324042	-0.0236790296684674	0.0383275261324042	0.0731707317073171	0.651515151515151	1.90909090909091
"MYCO002028"	335	0	41	24	840	840	840	801	256	0.0488095238095238	-0.0131970319913478	0.0464285714285714	0.0857142857142857	0.585365853658537	1.84615384615385
"MYCO002029"	266	0	63	42	1017	1023	1020	947	294	0.0617647058823529	-0.000241849918518659	0.0715686274509804	0.135294117647059	0.666666666666667	1.89041095890411
"MYCO002030"	479	0	125	78	2040	2055	2045.92307692308	1911	608	0.0610971162161145	-0.000909439584757096	0.0659472872880414	0.108470880174457	0.624	1.64481185860888
"MYCO002031"	17	0	31	20	435	435	435	405	124	0.071264367816092	0.00925781201522035	0.0689655172413793	0.144827586206897	0.645161290322581	2.1
"MYCO002032"	312	0	62	40	996	996	996	936	294	0.0622489959839357	0.000242440183064143	0.0602409638554217	0.114457831325301	0.645161290322581	1.9
"MYCO002033"	1027	0	57	36	840	843	842.916666666667	784	246	0.067622343054869	0.00561578725399737	0.0698961937716266	0.124468610973802	0.631578947368421	1.78076379066478
"MYCO002034"	378	0	19	13	324	324	324	304	95	0.058641975308642	-0.00336458049222963	0.0617283950617284	0.12037037037037	0.684210526315789	1.95
"MYCO002035"	12	0	34	26	489	489	489	455	137	0.0695296523517382	0.00752309655086664	0.0695296523517382	0.159509202453988	0.764705882352941	2.29411764705882
"MYCO002036"	33	0	39	31	639	642	641.903225806452	603	184	0.0607568219508518	-0.00124973385001984	0.0606060606060612	0.140057289311021	0.794871794871795	2.31094527363183
"MYCO002037"	85	0	76	51	969	975	974.882352941176	897	277	0.0779581246605926	0.015951568859721	0.0798889760453746	0.14758945272431	0.671052631578947	1.84743202416919
"MYCO002038"	14	0	56	36	1068	1074	1073.83333333333	1014	322	0.0521496197423562	-0.0098569360585154	0.0557193853794787	0.100419059444356	0.642857142857143	1.80222841225631
"MYCO002039"	12	0	44	29	843	843	843	800	253	0.0521945432977461	-0.00981201250312545	0.0510083036773428	0.099644128113879	0.659090909090909	1.95348837209302
"MYCO002040"	19	0	33	21	903	903	903	871	280	0.0365448504983389	-0.0254617053025327	0.035437430786268	0.0697674418604651	0.636363636363636	1.96875
"MYCO002041"	33	0	76	47	1320	1320	1320	1248	396	0.0575757575757576	-0.00443079822511403	0.0545454545454545	0.1	0.618421052631579	1.83333333333333
"MYCO002042"	166	0	53	32	798	798	798	746	234	0.0664160401002506	0.00440948429937903	0.0651629072681704	0.120300751879699	0.60377358490566	1.84615384615385
"MYCO002043"	297	0	208	185	546	570	560.87027027027	386	85	0.370852246990681	0.308845691189809	0.311783810873064	0.545349408737387	0.889423076923077	1.74912676578777
"MYCO002044"	1135	0	19	14	318	318	318	300	92	0.059748427672956	-0.00225812812791563	0.0566037735849057	0.132075471698113	0.736842105263158	2.33333333333333
"MYCO002045"	96	0	102	68	1536	1536	1536	1437	430	0.06640625	0.0043996941991284	0.064453125	0.16015625	0.666666666666667	2.48484848484848
"MYCO002046"	297	0	52	28	648	657	656.464285714286	592	184	0.0792122300201294	0.0172056742192578	0.0981992274631417	0.159131712094011	0.538461538461538	1.62049861495845
"MYCO002047"	413	0	128	82	2553	2565	2564.81707317073	2421	766	0.0499060932410908	-0.0121004625597808	0.0560730333071815	0.104029669781042	0.640625	1.85525311625542
"MYCO002048"	7596	0	43	29	12456	12459	12457.0344827586	5292	4064	0.00345186489284548	-0.0585546909080261	0.575179790396784	0.0212758889866948	0.674418604651163	0.036989980075652
"MYCO002049"	43	0	16	10	225	225	225	209	65	0.0711111111111111	0.00910455531023951	0.0711111111111111	0.133333333333333	0.625	1.875
"MYCO002051"	479	0	139	78	2625	2631	2625.11538461538	2482	799	0.0529500534775029	-0.00905650232336869	0.0545177501355236	0.0868972792404714	0.561151079136691	1.5939263638807
"MYCO002052"	1128	0	105	63	1605	1608	1605.04761904762	1498	463	0.0654186198302972	0.00341206402942564	0.0666943570877594	0.134605114816354	0.6	2.01823843416369
"MYCO002053"	37	0	46	27	525	528	527.888888888889	482	152	0.0871395495685119	0.0251329937676403	0.0869290675647235	0.136181856451274	0.58695652173913	1.56658595641646
"MYCO002054"	67	0	55	41	711	714	713.926829268293	659	197	0.0770387072529124	0.0150321514520408	0.0769362167332859	0.17218407297325	0.745454545454545	2.2380106571936
"MYCO002059"	472	0	120	83	1536	1536	1536	1438	446	0.078125	0.0161184441991284	0.0638020833333333	0.12890625	0.691666666666667	2.02040816326531
"MYCO002060"	364	0	30	23	402	402	402	376	115	0.0746268656716418	0.0126203098707702	0.0646766169154229	0.141791044776119	0.766666666666667	2.19230769230769
"MYCO002061"	56	0	32	25	405	405	405	375	112	0.0790123456790123	0.0170057898781407	0.0740740740740741	0.17037037037037	0.78125	2.3
"MYCO002062"	1508	0	211	156	3585	3585	3585	3369	1043	0.0588563458856346	-0.00315020991523702	0.0602510460251046	0.127196652719665	0.739336492890995	2.11111111111111
"MYCO002063"	5	0	15	7	234	234	234	220	71	0.0641025641025641	0.0020960083016925	0.0598290598290598	0.0897435897435897	0.466666666666667	1.5
"MYCO002064"	1166	0	58	39	1092	1095	1092.07692307692	1029	295	0.0531098119320985	-0.00889674386877312	0.0577586814115631	0.189617524829187	0.672413793103448	3.28292682926841
"MYCO002065"	1270	0	35	24	624	627	626.875	592	186	0.0558325024925224	-0.00617405330834917	0.0556331006979063	0.1098703888335	0.685714285714286	1.97491039426523
"MYCO002066"	932	0	108	73	1512	1527	1526.75342465753	1401	432	0.0707383381335632	0.00873178233269161	0.0823665581007216	0.151139942397241	0.675925925925926	1.83496732026147
"MYCO002067"	86	0	69	44	1224	1224	1224	1158	367	0.0563725490196078	-0.00563400678126376	0.053921568627451	0.100490196078431	0.63768115942029	1.86363636363636
"MYCO002068"	33	0	58	42	921	924	923.857142857143	861	268	0.062780269058296	0.000773713257424354	0.068037730013917	0.129735580640173	0.724137931034483	1.90681818181818
"MYCO002069"	189	0	25	15	558	558	558	536	171	0.0448028673835125	-0.0172036884173591	0.039426523297491	0.0806451612903226	0.6	2.04545454545455
"MYCO002070"	2906	0	36	21	735	735	735	699	219	0.0489795918367347	-0.0130269639641369	0.0489795918367347	0.106122448979592	0.583333333333333	2.16666666666667
"MYCO002071"	101	0	59	39	750	762	756.153846153846	696	217	0.0780264496439471	0.0160198938430755	0.079552390640895	0.139064089521872	0.661016949152542	1.74808184143223
"MYCO002072"	472	0	67	52	1170	1173	1172.94230769231	1107	339	0.0571213090026723	-0.00488524679819928	0.0562195661797273	0.132949682750481	0.776119402985075	2.36482939632541
"MYCO002073"	395	0	43	30	750	750	750	708	220	0.0573333333333333	-0.00467322246753827	0.056	0.12	0.697674418604651	2.14285714285714
"MYCO002074"	170	0	24	14	414	414	414	390	124	0.0579710144927536	-0.00403554130811798	0.0579710144927536	0.101449275362319	0.583333333333333	1.75
"MYCO002075"	391	0	98	68	1464	1473	1464.13235294118	1360	418	0.0669338395556491	0.00492728375477753	0.071122226574665	0.143520053032816	0.693877551020408	2.01793531987004
"MYCO002076"	13	0	12	7	252	252	252	241	78	0.0476190476190476	-0.014387508181824	0.0436507936507936	0.0714285714285714	0.583333333333333	1.63636363636364
"MYCO002077"	159	0	63	44	969	972	971.931818181818	909	279	0.0648193616274991	0.00281280582662753	0.0647492108032268	0.138828481234654	0.698412698412698	2.14409534127844
"MYCO002078"	15	0	30	19	315	315	315	286	86	0.0952380952380952	0.0332315394372236	0.0920634920634921	0.180952380952381	0.633333333333333	1.96551724137931
"MYCO002079"	1812	0	99	69	1962	1971	1970.69565217391	1843	543	0.0502360675991705	-0.0117704882017011	0.0647972466134213	0.17338834223183	0.696969696969697	2.67585972080358
"MYCO002080"	46	0	44	33	564	567	564.090909090909	523	158	0.0780016116035455	0.0159950558026739	0.0728444802578564	0.159709911361805	0.75	2.1924778761062
"MYCO002081"	4467	0	33	24	438	453	441.75	411	99	0.0747028862478778	0.0126963304470062	0.0696095076400679	0.3276740237691	0.727272727272727	4.70731707317073
"MYCO002082"	3643	0	151	119	2160	2172	2165.39495798319	1937	595	0.0697332370906778	0.00772668128980615	0.105474965267266	0.175670011875101	0.788079470198676	1.66551381581369
"MYCO002083"	549	0	70	52	945	945	945	877	266	0.0740740740740741	0.0120675182732025	0.071957671957672	0.155555555555556	0.742857142857143	2.16176470588235
"MYCO002084"	3826	0	22	17	1137	1137	1137	1117	363	0.019349164467898	-0.0426573913329736	0.0175901495162709	0.0422163588390501	0.772727272727273	2.4
"MYCO002085"	46	0	25	17	306	306	306	282	86	0.0816993464052288	0.0196927906043572	0.0784313725490196	0.156862745098039	0.68	2
"MYCO002086"	22	0	34	25	606	609	606.12	570	160	0.0560945027387316	-0.00591205306213999	0.0595921599683231	0.208077608394377	0.735294117647059	3.49169435215947
"MYCO002087"	16	0	18	13	231	231	231	215	66	0.0779220779220779	0.0159155221212063	0.0692640692640693	0.142857142857143	0.722222222222222	2.0625
"MYCO002088"	2401	0	81	51	1746	1770	1769.35294117647	1662	532	0.0457794474550351	-0.0162271083458365	0.0606735596263171	0.0979753316267161	0.62962962962963	1.61479452054795
"MYCO002091"	89	0	45	33	714	747	733.727272727273	664	196	0.0613306901251394	-0.000675865675732231	0.0950315945979436	0.198612315698179	0.733333333333333	2.08996088657105
"MYCO002094"	2	0	14	9	252	252	252	239	76	0.0555555555555556	-0.00645100024531604	0.0515873015873016	0.0952380952380952	0.642857142857143	1.84615384615385
"MYCO002095"	924	0	57	40	951	951	951	878	263	0.0599369085173502	-0.00206964728352144	0.0767613038906414	0.170347003154574	0.701754385964912	2.21917808219178
"MYCO002100"	1600	0	109	75	1644	1674	1653.24	1414	416	0.0659311412741042	0.00392458547323258	0.144709782003823	0.245118676054293	0.688073394495413	1.69386390235747
"MYCO002101"	1507	0	160	113	3030	3045	3041.49557522124	2869	875	0.0526056987567248	-0.00940085704414679	0.0567140641684782	0.136937754772484	0.70625	2.41452903755386
"MYCO002102"	404	0	41	25	717	717	717	677	214	0.0571827057182706	-0.00482385008260103	0.0557880055788006	0.104602510460251	0.609756097560976	1.875
"MYCO002103"	82	0	32	25	432	435	434.88	404	123	0.0735835172921266	0.011576961491255	0.0710080941869021	0.151490066225166	0.78125	2.13341968911917
"MYCO002104"	5	0	21	12	252	255	254.75	233	73	0.0824337585868499	0.0204272027859782	0.0853778213935231	0.140333660451423	0.571428571428571	1.64367816091954
"MYCO002105"	947	2	22	17	321	327	326.647058823529	300	92	0.0673509814514678	0.00534442565059616	0.0815775256618032	0.155051323608859	0.772727272727273	1.90066225165564
"MYCO002107"	132	0	29	17	297	303	297.529411764706	272	83	0.0974693554764729	0.0354627996756013	0.0858046658758407	0.163107947805457	0.586206896551724	1.90092165898617
"MYCO002108"	248	0	42	26	729	732	731.884615384615	687	220	0.0573860949077724	-0.00462046089309923	0.061327447580009	0.0982185085921484	0.619047619047619	1.60154241645245
"MYCO002113"	164	0	73	48	1191	1197	1194.0625	1123	353	0.0611358283171945	-0.000870727483677152	0.0595132164354881	0.113111750850563	0.657534246575342	1.90061565523307
"MYCO002114"	109	0	41	23	621	633	624.260869565217	585	186	0.0656776709848169	0.00367111518394526	0.0628917676556618	0.106142916840785	0.560975609756098	1.68770764119602
